"id","name","tag_id","periodo","descripcion","marca","ean","codigo_ref_proveedor","proveedor","trazabilidad_levantamiento","actor_relevante","origen","eye","raee","pilas","neumaticos","baterias","aceite_y_lubrcante","textil","stage_id"
"__export__.x_productos_62333_497e6701","20436710","P2021,P2022","2021,2022","CHOCOLATE BLANCO ESTUCHE VICENS 100 G","TORRONS VICENS","","","TORRONS VICENS SL","MMPP/TORRONS VICENS SL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62334_2f332101","20436711","P2021,P2022,P2023","2021,2022,2023","CHOCOLATE PRALINE AVELLANA  VICENS 100 G","TORRONS VICENS","","","TORRONS VICENS SL","MMPP/TORRONS VICENS SL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62335_7b1c727f","20436712","P2021","2021","CHOCOLATE CACAO 90%  VICENS 100 G","TORRONS VICENS","","","TORRONS VICENS SL","MMPP/TORRONS VICENS SL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62336_2ce95139","20436714","P2021","2021","CHOCOLATE BITTER NARANJA  VICENS 100 G","TORRONS VICENS","","","TORRONS VICENS SL","MMPP/TORRONS VICENS SL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62337_64cba2f0","20436715","P2021,P2022,P2023","2021,2022,2023","TOMATE ENTERO PELADO   DANTZA 390 GR","DANTZA","","","CONSERVAS DANTZA S.A","MMPP/CONSERVAS DANTZA S.A","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62338_95e6f0d0","20436716","P2021,P2022,P2023","2021,2022,2023","TOMATE TROCEADO   DANTZA 390 GR","DANTZA","","","CONSERVAS DANTZA S.A","MMPP/CONSERVAS DANTZA S.A","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62339_6b0d81c4","20436717","P2021,P2022,P2023","2021,2022,2023","TOMATE TRITURADO   DANTZA 390 GR","DANTZA","","","CONSERVAS DANTZA S.A","MMPP/CONSERVAS DANTZA S.A","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62340_f4724c0d","20436718","P2021,P2022,P2023","2021,2022,2023","TOMATE FRITO   DANTZA 390 GR","DANTZA","","","CONSERVAS DANTZA S.A","MMPP/CONSERVAS DANTZA S.A","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62341_bf6b5e07","20436719","P2021,P2022,P2023","2021,2022,2023","PIMIENTO PIQUILLO   DANTZA 185 GR","DANTZA","","","CONSERVAS DANTZA S.A","MMPP/CONSERVAS DANTZA S.A","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62342_29fb3f1e","20436720","P2021,P2022,P2023","2021,2022,2023","PREP. TORTILLA C/ CEBOLLA  DANTZA 660 GR","DANTZA","","","CONSERVAS DANTZA S.A","MMPP/CONSERVAS DANTZA S.A","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62373_f56bd231","20439573","P2021,P2022","2021,2022","BOMBONES ALMENDRAS PRALINE  MI&CU 80 GR","MI&CU","","","MI&CU GOURMET, S.L.","MMPP/MI&CU GOURMET, S.L.","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62374_5ea8c34c","20439574","P2021,P2022,P2023","2021,2022,2023","BOMBONES ALM. CHOC NEGRO  MI&CU 80 GR","MI&CU","","","MI&CU GOURMET, S.L.","MMPP/MI&CU GOURMET, S.L.","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62375_c2c8d4ef","20439575","P2021,P2022","2021,2022","BOMBONES ALM. CARAMELO  MI&CU 80 GR","MI&CU","","","MI&CU GOURMET, S.L.","MMPP/MI&CU GOURMET, S.L.","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62376_3f177d63","20439576","P2021,P2022,P2023","2021,2022,2023","BOMBONES ALMENDRAS CAFE  MI&CU 80 GR","MI&CU","","","MI&CU GOURMET, S.L.","MMPP/MI&CU GOURMET, S.L.","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62377_d30397bc","20439577","P2021,P2022,P2023","2021,2022,2023","BOMBONES TE MATCHA  MI&CU 100 GR","MI&CU","","","MI&CU GOURMET, S.L.","MMPP/MI&CU GOURMET, S.L.","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62378_32d03379","20439578","P2021,P2022,P2023","2021,2022,2023","BOMBONES NARANJA CHOCOLATE  MI&CU 110 GR","MI&CU","","","MI&CU GOURMET, S.L.","MMPP/MI&CU GOURMET, S.L.","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62379_2151cf24","20439592","P2021,P2022","2021,2022","GALLETA ALMENDRA TEULES  TRIAS 150 G","TRIAS","","","TRIAS GALETES BISCUITS S A","MMPP/TRIAS GALETES BISCUITS S A","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62380_daf03e7a","20439593","P2021,P2022,P2023","2021,2022,2023","GALLETA COCO- CHOC  TRIAS 150 G","TRIAS","","","TRIAS GALETES BISCUITS S A","MMPP/TRIAS GALETES BISCUITS S A","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62381_b055a16e","20439594","P2021,P2022","2021,2022","GALLETA CHOCNARANJ TRIANGLES TRIAS 100 G","TRIAS","","","TRIAS GALETES BISCUITS S A","MMPP/TRIAS GALETES BISCUITS S A","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62382_439d847d","20439595","P2021,P2022,P2023","2021,2022,2023","GALLETA CHOCBLANCA TRIANGLES TRIAS 100 G","TRIAS","","","TRIAS GALETES BISCUITS S A","MMPP/TRIAS GALETES BISCUITS S A","Andrea Hormazabal","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_62383_a8f27b00","20439596","P2021,P2022","2021,2022","GALLETA ALMENDRA ESPECIALES6 TRIAS 125 G","TRIAS","","","TRIAS GALETES BISCUITS S A","MMPP/TRIAS GALETES BISCUITS S A","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62384_90343efe","20439597","P2021,P2022","2021,2022","GALLETA ALM.CHOC NEULETS MIX TRIAS 150 G","TRIAS","","","TRIAS GALETES BISCUITS S A","MMPP/TRIAS GALETES BISCUITS S A","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62392_bdbe60be","20439752","P2021,P2022,P2023","2021,2022,2023","CAFE DESCAFEINADO  MUST 112 G","MUST ESPRESSO ITALIANO","","","ULTRAMAR CAFFE SRL","MMPP/ULTRAMAR CAFFE SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62393_7fc72b18","20439753","P2021,P2022,P2023","2021,2022,2023","CAFE RISTRETTO  MUST 112 G","MUST ESPRESSO ITALIANO","","","ULTRAMAR CAFFE SRL","MMPP/ULTRAMAR CAFFE SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62397_7c35caa4","20439757","P2021,P2022,P2023","2021,2022,2023","CAFE RISTRETTO CAP MUST 50 G","MUST ESPRESSO ITALIANO","","","ULTRAMAR CAFFE SRL","MMPP/ULTRAMAR CAFFE SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62401_e675ef51","20439761","P2021,P2022,P2023","2021,2022,2023","CAFE CORTADO CAP MUST 37 G","MUST ESPRESSO ITALIANO","","","ULTRAMAR CAFFE SRL","MMPP/ULTRAMAR CAFFE SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62403_5455aaf2","20439763","P2021,P2022,P2023","2021,2022,2023","TE ORG. ENGLISH BREACKFAST CAP MUST 20 G","MUST ESPRESSO ITALIANO","","","ULTRAMAR CAFFE SRL","MMPP/ULTRAMAR CAFFE SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62404_122139ea","20439764","P2021,P2022,P2023","2021,2022,2023","TE ORGANICO EARL GRAY CAP MUST 20 G","MUST ESPRESSO ITALIANO","","","ULTRAMAR CAFFE SRL","MMPP/ULTRAMAR CAFFE SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62405_133951ff","20439765","P2021,P2022,P2023","2021,2022,2023","TE ORGANICO JAZMIN ORG CAP MUST 20 G","MUST ESPRESSO ITALIANO","","","ULTRAMAR CAFFE SRL","MMPP/ULTRAMAR CAFFE SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62406_0886df25","20439766","P2021,P2022,P2023","2021,2022,2023","TE ORG. FRUTOS DEL BOSQUE CAP MUST 20 G","MUST ESPRESSO ITALIANO","","","ULTRAMAR CAFFE SRL","MMPP/ULTRAMAR CAFFE SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_62407_2b705c68","20439871","P2021,P2023","2021,2023","COMPOTA PACK 5X90 PROMO  TOTTUS 450 GR","TOTTUS","","","FRUSELVA AMERICA SPA","MMPP/FRUSELVA AMERICA SPA","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62411_9e4cab7f","20440699","P2021,P2022,P2023","2021,2022,2023","CHORITO CARNE COCIDO TOTTUS 200 GR.","TOTTUS","","","INICIAL INVERSIONES SPA","MMPP/INICIAL INVERSIONES SPA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62412_8991fb4a","20440700","P2021,P2022,P2023","2021,2022,2023","CHORITO CARNE COCIDO TOTTUS 500 GR.","TOTTUS","","","INICIAL INVERSIONES SPA","MMPP/INICIAL INVERSIONES SPA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62413_97e3c3be","20440702","P2021,P2022,P2023","2021,2022,2023","SURTIDO DE MARISCOS   TOTTUS 200 GR.","TOTTUS","","","INICIAL INVERSIONES SPA","MMPP/INICIAL INVERSIONES SPA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62414_89e0e37d","20440703","P2021,P2022,P2023","2021,2022,2023","SURTIDO DE MARISCOS   TOTTUS 500 GR.","TOTTUS","","","INICIAL INVERSIONES SPA","MMPP/INICIAL INVERSIONES SPA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62415_b0dccc13","20440704","P2021,P2022,P2023","2021,2022,2023","ALMEJA CARNE COCIDA  TOTTUS 200 GR.","TOTTUS","","","INICIAL INVERSIONES SPA","MMPP/INICIAL INVERSIONES SPA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62417_c741520c","20441091","P2021","2021","MAYONESA CON ACEITE DE PALTA KRAFT 346 G","KRAFT","","","KRAFT FOODS GROUP EXPORTS LLC","MMPP/KRAFT FOODS GROUP EXPORTS LLC","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62418_49bd9ba2","20441093","P2021,P2022,P2023","2021,2022,2023","MOSTAZA AMARILLA  HEINZ 396 G","HEINZ","","","KRAFT HEINZ CHILE LIMITADA","MMPP/KRAFT FOODS GROUP EXPORTS LLC","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62420_a3ab6f1c","20441098","P2021","2021","MAYONESA CON ACEITE DE OLIVA KRAFT 346 G","KRAFT","","","KRAFT FOODS GROUP EXPORTS LLC","MMPP/KRAFT FOODS GROUP EXPORTS LLC","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62423_9463e745","20441882","P2021,P2022,P2023","2021,2022,2023","COMPOTA PLATANO MANZANA  TOTTUS 90 GR","TOTTUS","","","FRUSELVA AMERICA SPA","MMPP/FRUSELVA AMERICA SPA","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62424_03cf285f","20441883","P2021,P2022,P2023","2021,2022,2023","COMPOTA FRUTILLA MANZANA  TOTTUS 90 GR","TOTTUS","","","FRUSELVA AMERICA SPA","MMPP/FRUSELVA AMERICA SPA","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62426_5837dbc5","20444664","P2021,P2023","2021,2023","LOCOS ENTEROS  PREMIUM 200 GR.","TOTTUS PREMIUM","","","INICIAL INVERSIONES SPA","MMPP/INICIAL INVERSIONES SPA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62427_dc3b0d36","20444665","P2021,P2022,P2023","2021,2022,2023","OSTION CON CORAL  PREMIUM 200 GR.","TOTTUS PREMIUM","","","INICIAL INVERSIONES SPA","MMPP/INICIAL INVERSIONES SPA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62428_b902a6c4","20444666","P2021,P2022,P2023","2021,2022,2023","OSTION MEDIA CONCHA  PREMIUM 250 GR.","TOTTUS PREMIUM","","","INICIAL INVERSIONES SPA","MMPP/INICIAL INVERSIONES SPA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62429_fa24f317","20444667","P2021,P2022,P2023","2021,2022,2023","CARPACCIO SALMON  TOTTUS 100 GR.","TOTTUS","","","INICIAL INVERSIONES SPA","MMPP/INICIAL INVERSIONES SPA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62430_0edfd4cb","20444668","P2021,P2022,P2023","2021,2022,2023","SALMON AHUMADO  TOTTUS 100 GR.","TOTTUS","","","INICIAL INVERSIONES SPA","MMPP/INICIAL INVERSIONES SPA","Sebastian Luttecke","NACIONAL","True","","","","","","True","Completado"
"__export__.x_productos_62431_8041b6e4","20444749","P2021,P2022,P2023","2021,2022,2023","CHORITOS AGUA  TOTTUS 190 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62432_5d065e5f","20444750","P2021,P2022,P2023","2021,2022,2023","CHORITOS ACEITE  TOTTUS 190 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62433_f7e8444c","20444752","P2021,P2022,P2023","2021,2022,2023","CHORITOS ACEITE  TOTTUS 425 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62434_57f8730f","20444753","P2021,P2022,P2023","2021,2022,2023","SURTIDO MARISCOS AGUA  TOTTUS 190 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62435_eedba356","20444754","P2021,P2022,P2023","2021,2022,2023","SURTIDO MARISCOS ACEITE  TOTTUS 190 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62436_6915c78a","20444755","P2021,P2022,P2023","2021,2022,2023","SURTIDO MARISCOS AGUA  TOTTUS 425 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62437_6b575b52","20444756","P2021,P2022,P2023","2021,2022,2023","SURTIDO MARISCOS ACEITE  TOTTUS 425 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62438_37879fbc","20444757","P2021,P2022,P2023","2021,2022,2023","CHOLGAS AGUA  TOTTUS 190 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62439_8bb1e928","20444758","P2021,P2022,P2023","2021,2022,2023","CHOLGAS ACEITE  TOTTUS 190 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62440_d08eb662","20444759","P2021,P2022,P2023","2021,2022,2023","JIBIA AGUA  TOTTUS 425 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62441_86cea0b0","20444760","P2021,P2022,P2023","2021,2022,2023","MACHAS AGUA  TOTTUS 190 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62442_c8ee42c5","20444761","P2021,P2022,P2023","2021,2022,2023","MACHAS AGUA  TOTTUS 425 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","True","Completado"
"__export__.x_productos_62443_68c67498","20444762","P2021,P2022,P2023","2021,2022,2023","ALMEJAS AGUA  TOTTUS 190 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62444_ca964b26","20444763","P2021,P2022,P2023","2021,2022,2023","ALMEJAS AGUA  TOTTUS 425 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","True","Completado"
"__export__.x_productos_62445_f1a4d7f3","20444764","P2021,P2022,P2023","2021,2022,2023","SALMON AGUA  TOTTUS 170 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62446_222ab18e","20444765","P2021,P2022,P2023","2021,2022,2023","SALMON ACEITE  TOTTUS 170 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","True","Completado"
"__export__.x_productos_62447_34335089","20444766","P2021,P2022,P2023","2021,2022,2023","SALMON AHUMADO  TOTTUS 170 GR","TOTTUS","","","PESQUERA TRANS ANTARTIC LTDA.","MMPP/PESQUERA TRANS ANTARTIC LTDA.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62460_3b439368","20446194","P2021,P2022","2021,2022","PAPEL HIGIE SOFT DH TOTTUS 28 M 40 U","TOTTUS","","","ESSITY CHILE S.A.","MMPP/ESSITY CHILE S.A.","Sergio Gonzalez","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62461_bf543c73","20446373","P2021,P2022,P2023","2021,2022,2023","PULPA  FRAMBUESA DOYPACK TOTTUS 335 GR.","TOTTUS","","","EXPORT  Y COMERCIAL AP EXPORT FRUIT LTDA","MMPP/EXPORT  Y COMERCIAL AP EXPORT FRUIT LTDA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62462_83ec5918","20446374","P2021,P2022,P2023","2021,2022,2023","PULPA  FRUTILLA DOYPACK TOTTUS 335 GR.","TOTTUS","","","EXPORT  Y COMERCIAL AP EXPORT FRUIT LTDA","MMPP/EXPORT  Y COMERCIAL AP EXPORT FRUIT LTDA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62463_d1c182d4","20446375","P2021,P2022,P2023","2021,2022,2023","PULPA  MARACUYA DOYPACK TOTTUS 335 GR.","TOTTUS","","","EXPORT  Y COMERCIAL AP EXPORT FRUIT LTDA","MMPP/EXPORT  Y COMERCIAL AP EXPORT FRUIT LTDA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62464_b65c8a84","20446376","P2021,P2022,P2023","2021,2022,2023","PULPA  MANGO DOYPACK TOTTUS 335 GR.","TOTTUS","","","EXPORT  Y COMERCIAL AP EXPORT FRUIT LTDA","MMPP/EXPORT  Y COMERCIAL AP EXPORT FRUIT LTDA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62465_8d82f6f2","20446377","P2021,P2022","2021,2022","PULPA  PIÑA DOYPACK TOTTUS 335 GR.","TOTTUS","","","EXPORT  Y COMERCIAL AP EXPORT FRUIT LTDA","MMPP/EXPORT  Y COMERCIAL AP EXPORT FRUIT LTDA","Sebastian Luttecke","NACIONAL","True","","","","","","True","Completado"
"__export__.x_productos_62466_256c788b","20446495","P2021,P2022,P2023","2021,2022,2023","PESCADO MAHI MAHI  TOTTUS 500 GR.","TOTTUS PREMIUM","","","PATAGONES FRIOS LTDA","MMPP/PATAGONES FRIOS LTDA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62467_c5d1de61","20446496","P2021,P2022,P2023","2021,2022,2023","PESCADO TRUCHA ARCOIRIS  TOTTUS 500 GR.","TOTTUS PREMIUM","","","PATAGONES FRIOS LTDA","MMPP/PATAGONES FRIOS LTDA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62468_dc765f10","20446497","P2021,P2022,P2023","2021,2022,2023","PESCADO CONGRIO DORADO   TOTTUS 500 GR.","TOTTUS PREMIUM","","","PATAGONES FRIOS LTDA","MMPP/PATAGONES FRIOS LTDA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62469_a557bbac","20446498","P2021,P2022","2021,2022","PESCADO ATUN PORCIONES  TOTTUS 400 GR.","TOTTUS PREMIUM","","","PATAGONES FRIOS LTDA","MMPP/PATAGONES FRIOS LTDA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62470_50488c9c","20446499","P2021,P2022,P2023","2021,2022,2023","PESCADO MERLUZA AUSTRAL   TOTTUS 500 GR.","TOTTUS PREMIUM","","","PATAGONES FRIOS LTDA","MMPP/PATAGONES FRIOS LTDA","Sebastian Luttecke","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_62518_31a8a0cb","20451954","P2021,P2022,P2023","2021,2022,2023","TONICO FACIAL ASTRINGENTE  MURANA 200 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_62519_c6b56aa0","20451955","P2021,P2022,P2023","2021,2022,2023","DESMAQUILLADOR BIFASICO  MURANA 200 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62520_0aa6b30c","20451956","P2021,P2022,P2023","2021,2022,2023","EXFOLIANTE DIARIO  MURANA 150 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62522_2e908729","20451958","P2021,P2022,P2023","2021,2022,2023","MASCARI FAC EN CREMA DETOX  MURANA 75 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62526_75c17982","20451962","P2021,P2022,P2023","2021,2022,2023","CREM HIDRATA HYDRACARE DIA  MURANA 50 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_62527_6718c384","20451963","P2021,P2022,P2023","2021,2022,2023","CREMA HID HYDRACARE  NOCHE  MURANA 50 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62528_b6743208","20451964","P2021,P2022,P2023","2021,2022,2023","CREM HIDRAT HYDRACA ACLARA  MURANA 50 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62529_5376d4e5","20451965","P2021,P2022,P2023","2021,2022,2023","SERUM HYDRA CARE ACLARANTE  MURANA 30 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62531_00337e03","20451967","P2021,P2022,P2023","2021,2022,2023","CREMA ANTIEDAD DIA  MURANA 50 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62532_5b23693a","20451968","P2021,P2022,P2023","2021,2022,2023","CREMA ANTIEDAD NOCHE  MURANA 50 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62533_3300133a","20451969","P2021,P2022,P2023","2021,2022,2023","SERUM ANTIEDAD  MURANA 30 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62535_1d20c48b","20451971","P2021,P2022,P2023","2021,2022,2023","CREMA CUELLOESCOTE ANTIAGE  MURANA 50 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62536_f5f4c775","20451972","P2021,P2022,P2023","2021,2022,2023","CREMA CORPORAL  HIDRATA  MURANA 400 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62537_232945c6","20451973","P2021,P2022,P2023","2021,2022,2023","CREMA CORPORAL NUTRITI  MURANA 400 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62538_aa78ccc9","20451974","P2021,P2022,P2023","2021,2022,2023","CREMA CORPORAL ACLARADORA  MURANA 400 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_62545_da30a469","20451981","P2021,P2022,P2023","2021,2022,2023","SHAMPOO  ARGANNATURO  MURANA 400 ML","MURANA","","","PERSEIDA BELLEZA, S.L","MMPP/PERSEIDA BELLEZA, S.L","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
