"id","name","tag_id","periodo","descripcion","marca","ean","codigo_ref_proveedor","proveedor","trazabilidad_levantamiento","actor_relevante","origen","eye","raee","pilas","neumaticos","baterias","aceite_y_lubrcante","textil","stage_id"
"__export__.x_productos_74156_e697fdc5","20420308","P2021,P2022,P2023","2021,2022,2023","TOCADOR LUZ Y SONIDO MARIPOSA MINI 53CM","SFL","2200204203087","20420308                 ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","True","","","","","True","Completado"
"__export__.x_productos_74161_337dce44","20420315","P2021,P2023","2021,2023","SET MOSTACILLAS PULSERAS ARCOIRIS","ZHI MING XING","2200204203155",".11402                   ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74168_e8715e4e","20420686","P2021,P2022,P2023","2021,2022,2023","QUITASOL PIE LATERAL BEIGE","CASA JOVEN","2200204206866","890775                   ","PLICOSA INTERNATIONAL (HONG KONG) LTD.","DEC-TEX-HOG/PLICOSA INTERNATIONAL (HONG KONG) LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74170_51e663ba","20420688","P2021,P2022,P2023","2021,2022,2023","QUITASOL METALICO 2 MT NEGRO","CASA JOVEN","2200204206880","894343N                  ","PLICOSA INTERNATIONAL (HONG KONG) LTD.","DEC-TEX-HOG/PLICOSA INTERNATIONAL (HONG KONG) LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74174_02b1cbe3","20420692","P2021,P2022,P2023","2021,2022,2023","COLUMPIO BASICO VERDE","CASA JOVEN","2200204206927","893382-V                 ","PLICOSA INTERNATIONAL (HONG KONG) LTD.","DEC-TEX-HOG/PLICOSA INTERNATIONAL (HONG KONG) LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74175_ad9b566b","20420693","P2021,P2022,P2023","2021,2022,2023","COLUMPIO BASICO AZUL","CASA JOVEN","2200204206934","893382-A                 ","PLICOSA INTERNATIONAL (HONG KONG) LTD.","DEC-TEX-HOG/PLICOSA INTERNATIONAL (HONG KONG) LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74176_f6d13584","20420694","P2021,P2023","2021,2023","TOLDO BASICO RAYAS","CASA JOVEN","2200204206941","800187                   ","PLICOSA INTERNATIONAL (HONG KONG) LTD.","DEC-TEX-HOG/PLICOSA INTERNATIONAL (HONG KONG) LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74177_4860f9c6","20420695","P2021,P2023","2021,2023","TOLDO PLEGABLE BEIGE","CASA JOVEN","2200204206958","800811                   ","PLICOSA INTERNATIONAL (HONG KONG) LTD.","DEC-TEX-HOG/PLICOSA INTERNATIONAL (HONG KONG) LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74185_b1367535","20420736","P2021,P2022,P2023","2021,2022,2023","SILLA PLAYERA RAYAS BLUE","CASA JOVEN","2200204207368","20420736                 ","PLICOSA INTERNATIONAL TAIWAN LTD","DEC-TEX-HOG/PLICOSA INTERNATIONAL TAIWAN LTD","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74186_de219555","20420737","P2021,P2022,P2023","2021,2022,2023","SILLA PLAYERA PINK","CASA JOVEN","2200204207375","20420737                 ","PLICOSA INTERNATIONAL TAIWAN LTD","DEC-TEX-HOG/PLICOSA INTERNATIONAL TAIWAN LTD","José Abarca","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74187_391ab5b4","20420738","P2021,P2022,P2023","2021,2022,2023","SILLA PLAYERA NEGRA","CASA JOVEN","2200204207382","20420738                 ","PLICOSA INTERNATIONAL TAIWAN LTD","DEC-TEX-HOG/PLICOSA INTERNATIONAL TAIWAN LTD","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74191_ebead49f","20420743","P2021,P2023","2021,2023","COOLER COLORES","CASA JOVEN","2200204207436","COOLER-4-1ñ","REDFIELD GROUP CO. LTD.","DEC-TEX-HOG/REDFIELD GROUP CO. LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74195_0e6072ed","20420748","P2021,P2023","2021,2023","HIELERA BOTELLAS METAL","CASA JOVEN","2200204207481","20420748","REDFIELD GROUP CO. LTD.","DEC-TEX-HOG/REDFIELD GROUP CO. LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74209_9f5a5fb3","20420837","P2021,P2022,P2023","2021,2022,2023","LAMPARA DECO","CASA JOVEN","2200204208372","20420837","REDFIELD GROUP CO. LTD.","DEC-TEX-HOG/REDFIELD GROUP CO. LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74221_2defc6bd","20420904","P2021,P2022,P2023","2021,2022,2023","FUTON","CASA JOVEN","2200204209041","889252                   ","PLICOSA INTERNATIONAL (HONG KONG) LTD.","DEC-TEX-HOG/PLICOSA INTERNATIONAL (HONG KONG) LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74263_8bf56a47","20421560","P2021,P2023","2021,2023","COLGANTE JOY GLITTER RED","CASA JOVEN","2200204215608","20421560","REDFIELD GROUP CO. LTD.","DEC-TEX-HOG/REDFIELD GROUP CO. LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74308_116632af","20421908","P2021,P2023","2021,2023","PALA PARA PARRILLA","CASA JOVEN","2200204219088","20421908                 ","TRADEBOX HONG KONG LIMITED","DEC-TEX-HOG/TRADEBOX HONG KONG LIMITED","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74316_abffc653","20421917","P2021,P2022,P2023","2021,2022,2023","MALETA BBQ 18 PIEZAS","CASA JOVEN","2200204219170","20421917                 ","TRADEBOX HONG KONG LIMITED","DEC-TEX-HOG/TRADEBOX HONG KONG LIMITED","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74319_559036e1","20421921","P2021,P2022,P2023","2021,2022,2023","SET 4 PIEZAS BBQ + DELANTAL","CASA JOVEN","2200204219217","20421921                 ","TRADEBOX HONG KONG LIMITED","DEC-TEX-HOG/TRADEBOX HONG KONG LIMITED","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74325_ce18e85e","20422256","P2021,P2022,P2023","2021,2022,2023","ASIENTO WC NIÑOS","CASA JOVEN","2200204222569","20422256","REDFIELD GROUP CO. LTD.","DEC-TEX-HOG/REDFIELD GROUP CO. LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74366_44001237","20423030","P2021,P2022,P2023","2021,2022,2023","SET DE OLLAS 10 PCS","NEW FOREST","2200204230304","NF5800-7.                ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74367_372763f6","20423031","P2021,P2022,P2023","2021,2022,2023","SET DE OLLAS Y COCINILLA 12 PCS","NEW FOREST","2200204230311","NF5810-8.                ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74368_b0cb907a","20423032","P2021,P2022,P2023","2021,2022,2023","SET DE CHEF CON DELANTAL 14 PCS","NEW FOREST","2200204230328","NF5820-17.               ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74378_88216b63","20423193","P2021,P2022,P2023","2021,2022,2023","GAFAS DE NATACIÓN LIL LIGHTNING","BESTWAY","2200204231936","21002.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74379_0df87d41","20423194","P2021,P2022,P2023","2021,2022,2023","KIT DE BUCEO LIBRE","BESTWAY","2200204231943","25019.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74381_be11313d","20423196","P2021,P2022,P2023","2021,2022,2023","CHALECO SALVAVIDAS INFANTIL PASO B","BESTWAY","2200204231967","32034.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74382_fd3673a4","20423197","P2021,P2022,P2023","2021,2022,2023","ALITAS FRUITASTIC","BESTWAY","2200204231974","20423197                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74383_c071f567","20423198","P2021,P2023","2021,2023","ASIENTO INFANTIL PASO A","BESTWAY","2200204231981","32050.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74384_de6ecb8e","20423199","P2021,P2022,P2023","2021,2022,2023","ALITAS INFANTILES PASO C","BESTWAY","2200204231998","32110.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74385_10e18965","20423200","P2021,P2023","2021,2023","ASIENTO FLOTADOR BOMBEROS","BESTWAY","2200204232001","34093.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74387_21863520","20423202","P2021,P2022,P2023","2021,2022,2023","FLOTADOR ARCOIRIS","BESTWAY","2200204232025","20423202                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74390_f9ff1fbf","20423205","P2021,P2022,P2023","2021,2022,2023","COLCHÓN DE AIRE ACABADO MATE","BESTWAY","2200204232056","20423205-                ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74391_b53e56fc","20423206","P2021,P2022,P2023","2021,2022,2023","COLCHONETA INFLABLE ARCOIRIS","BESTWAY","2200204232063","20423206                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74392_b6535e6e","20423207","P2021,P2022,P2023","2021,2022,2023","PISCINA PARA NIÑOS REDONDA DE 2 ANILLOS","BESTWAY","2200204232070","51061.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74393_1dc52b2d","20423208","P2021,P2022,P2023","2021,2022,2023","PISCINA INFANTIL CON ACCESORIOS","BESTWAY","2200204232087","20423208                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74394_2ab1b277","20423209","P2021,P2022,P2023","2021,2022,2023","100 PELOTAS DE JUEGO SPLASH & PLAY","BESTWAY","2200204232094","20423209                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74396_b63ff4f5","20423211","P2021,P2023","2021,2023","TOBOGÁN INDIVIDUAL","BESTWAY","2200204232117","52260.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74397_a714a9a4","20423212","P2021,P2022,P2023","2021,2022,2023","TOBOGÁN DOBLE","BESTWAY","2200204232124","52264.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74399_52065c12","20423214","P2021,P2022,P2023","2021,2022,2023","PISCINA ESTRUCTURAL STEEL PRO 300x201x66CMS","BESTWAY","2200204232148","56404                    ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74400_ebd07212","20423215","P2021,P2022,P2023","2021,2022,2023","PISCINA ESTRUCTURAL STEEL PRO 305x76CM POOLSET","BESTWAY","2200204232155","56679                    ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74402_d56ff4bd","20423217","P2021,P2022,P2023","2021,2022,2023","KONDOR 1000","BESTWAY","2200204232179","61099.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74403_507a1efc","20423218","P2021,P2022,P2023","2021,2022,2023","INFLADOR BASICO DE PIE","BESTWAY","2200204232186","20423218                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74405_e3d71898","20423220","P2021,P2022,P2023","2021,2022,2023","CAMA DE AIRE AEROLUXE TWIN JR.","BESTWAY","2200204232209","20423220                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74406_1b0f3b39","20423221","P2021,P2022,P2023","2021,2022,2023","CAMA DE AIRE AEROLUXE FULL SIZE","BESTWAY","2200204232216","20423221                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74472_669b4762","20424171","P2021,P2022,P2023","2021,2022,2023","DISFRAZ UNICORNIO ARCOIRIS-BRILLOS","ALLBASICS","2200204241713","JAP20274","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74476_c556cf42","20424175","P2021,P2023","2021,2023","DISFRAZ BEBE ARVERJA","ALLBASICS","2200204241751","20424175","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74481_0cacc064","20424180","P2021,P2023","2021,2023","HW PELUCA ADULTO FRIZ","ALLBASICS","2200204241805","20424180","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74486_666b4ace","20424433","P2021,P2023","2021,2023","FUENTE PARA HORNO BLANCA 1.9L","CASA JOVEN","2200204244332","20424433.1","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74488_5c215c2c","20424440","P2021,P2023","2021,2023","PLATO SOPA 23 CUAD","CASA JOVEN","2200204244400","20424440.1","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74515_19c51286","20424836","P2021,P2023","2021,2023","TRIMOTO LUZ Y MALETERA 1.12M NEGRO/ROJO","KIDS`N PLAY","2200204248361","HL-218                   ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74531_2a3f6d62","20425020","P2021,P2023","2021,2023","GRANEL ENSALADERA 22CM RAYAS","CASA JOVEN","2200204250203","20425020-                ","HENAN ZONGHENG IMP &EXP CO ., LTD","MENAJE/HENAN ZONGHENG IMP &EXP CO ., LTD","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74596_bff56cc8","20426913","P2021,P2022,P2023","2021,2022,2023","FLORERO DISE?O","CASA JOVEN","2200204269137","623001","REDFIELD GROUP CO. LTD.","DEC-TEX-HOG/REDFIELD GROUP CO. LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74597_b7f65917","20427059","P2021,P2022,P2023","2021,2022,2023","BOTELLA VIDRIO 600 ML CON FUNDA","CASA JOVEN","2200204270591","20427059","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74608_2ad5c96c","20427106","P2021,P2023","2021,2023","CONTENEDOR VIDRIO BOROSILICATO RECT 1000ML ROJO","CASA JOVEN","2200204271062","20427106                 ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74611_cc11fd20","20428540","P2021,P2022,P2023","2021,2022,2023","BICICLETA MB THOMAS ARO 27,5","PROTRAIL","2200204285403","UA650B381SD002","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","True","","","","Completado"
"__export__.x_productos_74617_3a84c926","20431125","P2021,P2023","2021,2023","SET 3 FUENTES PARA EL HORNO","CASA JOVEN","2200204311256","20431125.1","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74620_90353ff6","20431854","P2021,P2022,P2023","2021,2022,2023","CARPA PLAYA","OUTBACK","2200204318545","CARPA.PLAYA              ","XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","DEP-JUG-ENT/XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74623_c0c4b1e8","20431857","P2021,P2022,P2023","2021,2022,2023","COLCHONETA ALUMINIZADA EVA MAT","OUTBACK","2200204318576","EVA ALUM.                ","XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","DEP-JUG-ENT/XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74624_53f023f3","20431858","P2021,P2022,P2023","2021,2022,2023","SILLA CON APOYA BRAZOS","OUTBACK","2200204318583","ZM2002.                  ","XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","DEP-JUG-ENT/XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74779_1599a2fa","20437263","P2021,P2022,P2023","2021,2022,2023","TERMO 1.8LT ROJO","CASA JOVEN","2200204372639","RS30D028APC              ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75076_0a305dba","20443913","P2021,P2022,P2023","2021,2022,2023","PELUCHE SUAVE 40CM REDONDO","SHNOOKS","2200204439134","P7417                    ","CAROLINGE INVESTMENTS CORP","DEP-JUG-ENT/CAROLINGE INVESTMENTS CORP","Nicole Martínez","IMPORTADO","True","","","","","","","Completado parcial"
"__export__.x_productos_75231_1e7689da","20445222","P2021,P2022,P2023","2021,2022,2023","MUÑECA FASHION CON COCHE NIÑA Y ACC","ANLILY DOLLS","2200204452225","99064                    ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75232_e5e30604","20445223","P2021,P2022,P2023","2021,2022,2023","MUÑECA FASHION CON COCHE Y MASCOTA","ANLILY DOLLS","2200204452232","99263                    ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_75233_c4a652f8","20445224","P2021,P2023","2021,2023","ECO CAMION TRANSPORTADOR 31CM C/2 MINI CAMIONES","KIDS`N PLAY","2200204452249","203264                   ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_75234_e435fff3","20445225","P2021,P2022,P2023","2021,2022,2023","ECO BALDE CON ENCAJES","KIDS`N PLAY","2200204452256","79110                    ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75235_03cc3c5f","20445226","P2021,P2022,P2023","2021,2022,2023","ECO BALDE CON TORRE APILABLE Y ENCAJES","KIDS`N PLAY","2200204452263","79113                    ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75236_cdb96fa8","20445227","P2021,P2022,P2023","2021,2022,2023","ECO TOBOGAN DE PELOTAS","KIDS`N PLAY","2200204452270","79120                    ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75237_4e61f598","20445228","P2021,P2022,P2023","2021,2022,2023","ECO TORRE APILABLE","KIDS`N PLAY","2200204452287","79112.                   ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75238_b71cad43","20445230","P2021,P2022,P2023","2021,2022,2023","ECO CAMION RECICLAJE PREESCOLAR 18CM","KIDS`N PLAY","2200204452300","203265                   ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75239_b35e67b1","20445231","P2021,P2022,P2023","2021,2022,2023","ECO CAMION CON TOLVA PREESCOLAR 16CM","KIDS`N PLAY","2200204452317","203266                   ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_75240_0acb4f26","20445232","P2021,P2022,P2023","2021,2022,2023","ECO CAMION BOMBEROS PREESCOLAR 16CM","KIDS`N PLAY","2200204452324","203267                   ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75241_29dba1ab","20445233","P2021,P2022,P2023","2021,2022,2023","ECO CAMION MEZCLADORA PREESCOLAR 16CM","KIDS`N PLAY","2200204452331","203268                   ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75388_e6d6fdcf","20446219","P2021,P2022,P2023","2021,2022,2023","TOMA OLLA BOTANICA","CASA JOVEN","2200204462194","VERD'                    ","SETHMAN EXPORTS","DEC-TEX-HOG/SETHMAN EXPORTS","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75389_b3e391de","20446220","P2021,P2022,P2023","2021,2022,2023","TOMA OLLA BLOSSOM","CASA JOVEN","2200204462200","SE-104'                  ","SETHMAN EXPORTS","DEC-TEX-HOG/SETHMAN EXPORTS","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75390_40f4486a","20446221","P2021,P2023","2021,2023","TOMA OLLA FLORES","CASA JOVEN","2200204462217","SE-105'                  ","SETHMAN EXPORTS","DEC-TEX-HOG/SETHMAN EXPORTS","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75455_539f1114","20446603","P2021,P2022,P2023","2021,2022,2023","HERMETICO VIDRIO RECTANGULAR 650ML","CASA JOVEN","2200204466031","HSFL-650F                ","IN-HOME INDUSTRIAL CO.,LTD.","MENAJE/IN-HOME INDUSTRIAL CO.,LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75462_acb4b211","20446610","P2021,P2022,P2023","2021,2022,2023","HERMETICO VIDRIO REDONDO 400ML","CASA JOVEN","2200204466109","HSFR-400F                ","IN-HOME INDUSTRIAL CO.,LTD.","MENAJE/IN-HOME INDUSTRIAL CO.,LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75503_11c335e3","20446843","P2021,P2022,P2023","2021,2022,2023","SARTEN DE FIERRO","CASA JOVEN","2200204468431","BBQT_CI09                ","TRADEBOX HONG KONG LIMITED","DEC-TEX-HOG/TRADEBOX HONG KONG LIMITED","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75541_1395d57b","20446944","P2021,P2022,P2023","2021,2022,2023","FUENTE PARA HORNO BLANCA 4.1L","CASA JOVEN","2200204469445","LS15002A","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_75607_9286c6b1","20447606","P2021,P2022,P2023","2021,2022,2023","CAMION 24CM POLICIA LUZ Y SONIDO","RUI FENG","2200204476061","G1633.                   ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","True","","","","","","Completado"
